filename,class,xmin,ymin,width,height,xmax,ymax
"WSLP_all/000327@30.0612702434211,-90.4978457573219.jpg",1,77,274,275,128,352,402
"WSLP_all/000328@30.061292554137,-90.4975958297598.jpg",1,107,295,259,103,366,398
"WSLP_all/000329@30.0704449271804,-90.5060837370794.jpg",2,0,263,447,160,447,423
"WSLP_all/000331@30.0702279813916,-90.5044415330707.jpg",5,191,296,227,113,418,409
"WSLP_all/000332@30.0703569549498,-90.5044467835183.jpg",1,96,295,280,111,376,406
"WSLP_all/000333@30.0705460253242,-90.5041132470889.jpg",1,209,236,333,220,542,456
"WSLP_all/000334@30.0573459734491,-90.4793764816666.jpg",6,199,258,219,99,418,357
"WSLP_all/000335@30.0699664443301,-90.5020282913009.jpg",1,175,273,270,125,445,398
"WSLP_all/000336@30.0705532114487,-90.501697756123.jpg",1,183,265,352,165,535,430
"WSLP_all/000337@30.0702137570197,-90.5015519961644.jpg",1,229,293,217,96,446,389
"WSLP_all/000338@30.0626025921299,-90.4942876016038.jpg",3,127,275,296,119,423,394
"WSLP_all/000339@30.0623794453846,-90.4937141233434.jpg",4,191,265,192,137,383,402
"WSLP_all/000341@30.0626571290728,-90.4937750102797.jpg",1,154,275,391,196,545,471
"WSLP_all/000342@30.0626933518732,-90.4791473115963.jpg",1,149,268,276,174,425,442
"WSLP_all/000343@30.0631525403474,-90.4930500554542.jpg",1,243,279,229,140,472,419
"WSLP_all/000344@30.0572296515497,-90.4787231223124.jpg",4,220,247,314,158,534,405
"WSLP_all/000346@30.0623974152252,-90.478944362299.jpg",1,25,226,346,201,371,427
"WSLP_all/000347@30.0628469869213,-90.4788930888987.jpg",1,124,278,304,166,428,444
"WSLP_all/000348@30.0624538854295,-90.4788237488288.jpg",2,0,268,328,172,328,440
"WSLP_all/000349@30.0629354443728,-90.4787437487658.jpg",1,211,295,267,129,478,424
"WSLP_all/000351@30.0626597700452,-90.4784299806566.jpg",4,217,211,234,149,451,360
"WSLP_all/000352@30.0625774456997,-90.4785666238829.jpg",2,0,259,314,200,314,459
"WSLP_all/000353@30.0622725306561,-90.4781456242183.jpg",3,177,228,440,177,617,405
"WSLP_all/000354@30.0669305863581,-90.4776693764876.jpg",1,247,239,252,184,499,423
"WSLP_all/000355@30.0677085556955,-90.4775773378704.jpg",3,211,261,349,118,560,379
"WSLP_all/000356@30.0662686355871,-90.477207167932.jpg",3,22,236,497,206,519,442
"WSLP_all/000357@30.0584958443146,-90.4771253532822.jpg",1,186,211,419,174,605,385
"WSLP_all/000358@30.0536019697501,-90.4651776115114.jpg",3,119,280,274,137,393,417
"WSLP_all/000359@30.0663719654314,-90.4770576933877.jpg",2,0,305,249,176,249,481
"WSLP_all/000360@30.065843812177,-90.4769326130935.jpg",4,213,268,260,156,473,424
"WSLP_all/000361@30.0577391157142,-90.4769485055938.jpg",1,247,185,308,181,555,366
"WSLP_all/000362@30.0636033364348,-90.476733730424.jpg",4,219,263,159,99,378,362
"WSLP_all/000363@30.0660340363629,-90.4766432888689.jpg",4,255,295,180,108,435,403
"WSLP_all/000364@30.0543642311086,-90.4639350003428.jpg",1,328,234,264,143,592,377
"WSLP_all/000365@30.0544221036648,-90.4636373570092.jpg",1,346,244,210,126,556,370
"WSLP_all/000366@30.0539259059086,-90.4635689824462.jpg",1,85,263,281,116,366,379
"WSLP_all/000367@30.0652572908247,-90.4938669180783.jpg",2,469,288,172,104,641,392
"WSLP_all/000367@30.0652572908247,-90.4938669180783.jpg",1,216,286,197,108,413,394
"WSLP_all/000368@30.0541880462732,-90.4623654962792.jpg",3,167,266,159,97,326,363
"WSLP_all/000369@30.0647394886213,-90.4933528135294.jpg",1,139,263,232,131,371,394
"WSLP_all/000370@30.0664834594938,-90.4932211431266.jpg",1,46,234,406,175,452,409
"WSLP_all/000371@30.0652356712368,-90.4929344893461.jpg",2,0,246,380,213,380,459
"WSLP_all/000372@30.0653813561975,-90.4928479034202.jpg",1,54,261,399,167,453,428
"WSLP_all/000373@30.0664744888472,-90.4925478341819.jpg",1,237,248,292,159,529,407
"WSLP_all/000374@30.0642415298789,-90.492544541031.jpg",2,0,273,453,267,453,540
"WSLP_all/000375@30.0662205619222,-90.4923444831053.jpg",1,85,273,326,144,411,417
"WSLP_all/000376@30.0630106545478,-90.7531237618217.jpg",3,238,300,227,108,465,408
"WSLP_all/000377@30.0424488494092,-90.759771098207.jpg",6,225,290,211,90,436,380
"WSLP_all/000379@30.0251038016681,-90.4622544255185.jpg",1,146,233,216,142,362,375
"WSLP_all/000380@30.0161716321075,-90.4640887222126.jpg",1,236,283,163,98,399,381
"WSLP_all/000381@30.0167536340593,-90.4633709420697.jpg",1,278,256,352,161,630,417
"WSLP_all/000382@30.0034781382814,-90.4574222912509.jpg",2,0,266,299,162,299,428
"WSLP_all/000383@30.0586248646812,-90.5515478608436.jpg",1,175,274,288,141,463,415
"WSLP_all/000384@30.0575140281273,-90.5515281230664.jpg",4,171,305,272,85,443,390
"WSLP_all/000385@30.0583877558518,-90.551549720525.jpg",1,171,259,304,183,475,442
"WSLP_all/000386@30.0588657924529,-90.5515270041672.jpg",1,220,281,243,131,463,412
"WSLP_all/000387@30.0590956592707,-90.5515188788658.jpg",1,243,274,208,139,451,413
"WSLP_all/000388@30.0572264096899,-90.5514798010092.jpg",1,199,236,310,188,509,424
"WSLP_all/000389@30.056533691223,-90.5514883955766.jpg",1,191,256,282,172,473,428
"WSLP_all/000390@30.0517969816333,-90.5410817503111.jpg",2,0,205,535,294,535,499
"WSLP_all/000391@30.0520746649641,-90.5411143139293.jpg",2,99,221,542,271,641,492
"WSLP_all/000392@30.0587125598528,-90.5358550998264.jpg",1,147,273,451,177,598,450
"WSLP_all/000393@30.0585589056629,-90.5354295707741.jpg",1,77,256,322,173,399,429
"WSLP_all/000394@30.0592013261804,-90.535297980805.jpg",1,172,254,328,217,500,471
"WSLP_all/000395@30.0608706414985,-90.5341307613136.jpg",1,124,251,285,161,409,412
"WSLP_all/000396@30.057657270907,-90.5366949237528.jpg",1,163,270,284,184,447,454
"WSLP_all/000397@30.0578413959404,-90.5352993851707.jpg",1,76,259,439,159,515,418
"WSLP_all/000398@30.0567381234777,-90.5351217126487.jpg",1,79,234,374,235,453,469
"WSLP_all/000399@30.0568711631856,-90.534836146163.jpg",2,87,212,554,294,641,506
"WSLP_all/000400@30.0632866523167,-90.4723200690706.jpg",6,213,275,223,93,436,368
"WSLP_all/000401@30.0548431296511,-90.5487768295518.jpg",1,117,258,287,221,404,479
"WSLP_all/000402@30.054434480097,-90.5487547576274.jpg",1,0,263,554,181,554,444
"WSLP_all/000403@30.0555754070519,-90.5485908850953.jpg",1,0,198,527,332,527,530
"WSLP_all/000404@30.0532798520265,-90.5487006255255.jpg",1,192,269,238,144,430,413
"WSLP_all/000405@30.0529816018219,-90.5487187780692.jpg",1,38,231,191,168,229,399
"WSLP_all/000405@30.0529816018219,-90.5487187780692.jpg",1,213,253,292,191,505,444
"WSLP_all/000406@30.0583192511801,-90.5485566386976.jpg",1,0,293,257,139,257,432
"WSLP_all/000406@30.0583192511801,-90.5485566386976.jpg",2,314,289,327,135,641,424
"WSLP_all/000407@30.0554171023752,-90.5485731649816.jpg",1,19,200,533,275,552,475
"WSLP_all/000408@30.0545404085256,-90.5481786143586.jpg",1,165,275,330,181,495,456
"WSLP_all/000409@30.0565937046965,-90.5482541128524.jpg",1,167,280,353,143,520,423
"WSLP_all/000410@30.0538792717779,-90.5481111185273.jpg",2,0,254,513,208,513,462
"WSLP_all/000411@30.0562741549188,-90.5482281798205.jpg",1,180,246,276,213,456,459
"WSLP_all/000412@30.0541536179658,-90.5481468897026.jpg",1,164,288,303,118,467,406
"WSLP_all/000413@30.0597741756993,-90.547985648912.jpg",1,77,258,454,191,531,449
"WSLP_all/000414@30.0558983338375,-90.5478454872392.jpg",1,85,258,404,213,489,471
"WSLP_all/000415@30.056059092798,-90.5478505426083.jpg",1,212,224,286,225,498,449
"WSLP_all/000416@30.0603190173714,-90.4366489363209.jpg",3,124,218,333,156,457,374
"WSLP_all/000417@30.0438731113419,-90.4703258065446.jpg",1,143,278,319,147,462,425
"WSLP_all/000418@30.0441944771832,-90.470588526324.jpg",1,141,247,268,174,409,421
"WSLP_all/000419@30.0449926679833,-90.4704773139139.jpg",2,8,241,633,191,641,432
"WSLP_all/000420@30.0590863950244,-90.5459331355285.jpg",1,0,261,641,186,641,447
"WSLP_all/000421@30.0428128067772,-90.4694057444702.jpg",1,185,261,262,126,447,387
"WSLP_all/000422@30.0430480806907,-90.4694511159117.jpg",1,208,265,188,102,396,367
"WSLP_all/000423@30.0739940862944,-90.5438709339169.jpg",2,0,253,300,180,300,433
"WSLP_all/000424@30.061319286622,-90.4320118236381.jpg",2,0,256,296,128,296,384
"WSLP_all/000425@30.0590129154739,-90.5455923087625.jpg",2,114,276,527,148,641,424
"WSLP_all/000426@30.0443821606379,-90.4694901270149.jpg",1,162,265,399,206,561,471
"WSLP_all/000427@30.0465360236971,-90.4685263824435.jpg",2,176,249,465,243,641,492
"WSLP_all/000428@30.0460806673254,-90.4681067866611.jpg",5,335,308,88,83,423,391
"WSLP_all/000429@30.0463241111042,-90.4683828244042.jpg",1,15,288,304,104,319,392
"WSLP_all/000430@30.0465400412643,-90.468267162168.jpg",1,97,243,506,189,603,432
"WSLP_all/000431@30.0322404140113,-90.4669469506033.jpg",6,212,279,199,83,411,362
"WSLP_all/000432@30.0333428483091,-90.4673956268625.jpg",3,131,280,168,103,299,383
"WSLP_all/000433@30.0331461754886,-90.4674162972452.jpg",3,370,273,271,130,641,403
"WSLP_all/000433@30.0331461754886,-90.4674162972452.jpg",1,129,283,175,101,304,384
"WSLP_all/000434@30.034296887254,-90.4671945547075.jpg",4,199,219,164,85,363,304
"WSLP_all/000435@30.0562343683403,-90.5478460003342.jpg",1,197,239,293,198,490,437
"WSLP_all/000437@30.0415757734061,-90.466078820609.jpg",2,164,199,477,251,641,450
"WSLP_all/000438@30.0543936367342,-90.5500795530734.jpg",2,147,213,494,266,641,479
"WSLP_all/000439@30.0554327153534,-90.5497868926307.jpg",2,0,129,637,479,637,608
"WSLP_all/000440@30.0547141711802,-90.549757769318.jpg",1,17,196,603,341,620,537
"WSLP_all/000441@30.0540430971437,-90.5497345952981.jpg",2,102,214,539,360,641,574
"WSLP_all/000442@30.0551215520901,-90.5497608890643.jpg",2,0,185,564,399,564,584
"WSLP_all/000443@30.0545729123542,-90.5496008268685.jpg",2,0,224,567,309,567,533
"WSLP_all/000444@30.0542910975047,-90.5495714323235.jpg",2,0,194,637,413,637,607
"WSLP_all/000445@30.0537175471017,-90.5495506538522.jpg",2,0,2,641,634,641,636
"WSLP_all/000446@30.0541047347249,-90.5491177105111.jpg",1,84,204,557,228,641,432
"WSLP_all/000447@30.0544798643977,-90.5491400475512.jpg",1,65,269,465,208,530,477
"WSLP_all/000448@30.053303658863,-90.5496740270587.jpg",1,62,210,571,338,633,548
"WSLP_all/000449@30.0532819966018,-90.5495319515229.jpg",2,0,5,636,636,636,641
"WSLP_all/000450@30.0451488906376,-90.4487235982957.jpg",1,292,305,331,104,623,409
"WSLP_all/000451@30.057990708699,-90.5515085785852.jpg",1,175,283,250,159,425,442
"WSLP_all/000452@30.0577672625661,-90.5514818809486.jpg",1,176,280,364,143,540,423
"WSLP_all/000453@30.0597150059661,-90.5515835673689.jpg",1,122,264,331,170,453,434
"WSLP_all/000454@30.0554026279697,-90.5490885332239.jpg",2,28,207,613,305,641,512
"WSLP_all/000455@30.0562090919564,-90.5468725821071.jpg",2,0,221,641,294,641,515
"WSLP_all/000456@30.0545961456307,-90.5467493832404.jpg",1,240,251,339,196,579,447
"WSLP_all/000457@30.0554414805431,-90.5467774843622.jpg",1,99,273,542,157,641,430
"WSLP_all/000458@30.056948351179,-90.5465854103972.jpg",1,8,238,601,218,609,456
"WSLP_all/000459@30.0578741512495,-90.5465591362995.jpg",3,243,279,170,81,413,360
"WSLP_all/000460@30.0574009818814,-90.5465217764381.jpg",1,41,231,600,298,641,529
"WSLP_all/000461@30.0561189432316,-90.5465350571664.jpg",1,104,246,426,240,530,486
"WSLP_all/000462@30.0581835307287,-90.5464428918168.jpg",6,214,269,207,84,421,353
"WSLP_all/000463@30.054271204391,-90.5465022261735.jpg",1,193,261,326,159,519,420
"WSLP_all/000464@30.0558885478188,-90.5465052649467.jpg",1,35,248,374,203,409,451
"WSLP_all/000465@30.054802643459,-90.5460839334192.jpg",2,0,199,627,442,627,641
"WSLP_all/000466@30.0543296847582,-90.5460497363272.jpg",2,0,107,637,534,637,641
"WSLP_all/000467@30.0550701893776,-90.545809968834.jpg",4,142,224,403,231,545,455
"WSLP_all/000468@30.0578838185213,-90.5459679253911.jpg",3,60,288,425,225,485,513
"WSLP_all/000469@30.0557442486355,-90.545867864909.jpg",2,104,128,537,424,641,552
"WSLP_all/000470@30.0587532729247,-90.545923122353.jpg",1,77,251,564,229,641,480
"WSLP_all/000471@30.0570305458073,-90.5458861531575.jpg",1,27,244,614,227,641,471
"WSLP_all/000472@30.0572378248711,-90.5458623878294.jpg",2,0,186,634,312,634,498
"WSLP_all/000473@30.0558895335008,-90.5458603950096.jpg",1,72,241,428,218,500,459
"WSLP_all/000474@30.0553296220886,-90.5458395298037.jpg",1,59,248,409,291,468,539
"WSLP_all/000475@30.0566569295047,-90.5459238767939.jpg",5,122,325,519,316,641,641
"WSLP_all/000476@30.0569860007164,-90.6203528479152.jpg",1,42,197,592,352,634,549
"WSLP_all/000477@30.0566469431207,-90.6203015345829.jpg",1,177,194,353,240,530,434
"WSLP_all/000478@30.0577655224063,-90.6204895227629.jpg",1,59,242,335,203,394,445
"WSLP_all/000479@30.0564634307383,-90.6202680753699.jpg",1,194,236,301,211,495,447
"WSLP_all/000480@30.0575930922787,-90.6204306946155.jpg",1,190,219,219,206,409,425
"WSLP_all/000481@30.0590616773182,-90.620208392983.jpg",1,171,207,267,240,438,447
"WSLP_all/000482@30.0775252355666,-90.5063284943469.jpg",1,183,247,257,152,440,399
"WSLP_all/000483@30.0773610069323,-90.5062571365319.jpg",1,136,253,317,132,453,385
"WSLP_all/000484@30.076999516135,-90.5060957252657.jpg",1,84,248,339,146,423,394
"WSLP_all/000485@30.0771665982842,-90.5061354412574.jpg",1,159,233,331,177,490,410
"WSLP_all/000486@30.059205656182,-90.6202231687583.jpg",1,79,236,315,218,394,454
"WSLP_all/000487@30.0766629131099,-90.5059214615598.jpg",1,47,266,394,147,441,413
"WSLP_all/000488@30.0768057677994,-90.5060309367656.jpg",1,174,264,252,129,426,393
"WSLP_all/000489@30.059410840711,-90.6202469902369.jpg",1,168,194,307,238,475,432
"WSLP_all/000490@30.0580249497104,-90.6200640745957.jpg",1,95,241,452,201,547,442
"WSLP_all/000491@30.0568653468518,-90.619866901035.jpg",3,197,254,266,169,463,423
"WSLP_all/000492@30.05748597256,-90.6196411806694.jpg",1,162,243,347,229,509,472
"WSLP_all/000493@30.0529612968979,-90.6161870150856.jpg",1,136,254,391,156,527,410
"WSLP_all/000494@30.0575099689732,-90.6160752613291.jpg",1,43,243,395,260,438,503
"WSLP_all/000495@30.0572933998303,-90.6160262419235.jpg",1,70,261,400,230,470,491
"WSLP_all/000496@30.0510331069309,-90.6160554847475.jpg",1,290,261,200,139,490,400
"WSLP_all/000497@30.055569766606,-90.6158331756129.jpg",1,159,190,443,341,602,531
"WSLP_all/000498@30.0575859179395,-90.6157870518648.jpg",3,204,221,375,340,579,561
"WSLP_all/000499@30.0567863247437,-90.6159698301139.jpg",1,194,291,219,125,413,416
"WSLP_all/000500@30.0581090071768,-90.6159666332903.jpg",1,237,271,275,228,512,499
"WSLP_all/000501@30.0574649321064,-90.6157278615857.jpg",1,69,282,377,223,446,505
"WSLP_all/000502@30.0548098538542,-90.6158291623249.jpg",2,27,262,614,221,641,483
"WSLP_all/000504@30.0549659781213,-90.6156352152895.jpg",1,39,280,561,263,600,543
"WSLP_all/000505@30.0499547872189,-90.6156523284608.jpg",2,0,292,463,104,463,396
"WSLP_all/000506@30.0567238729825,-90.6157774518711.jpg",5,130,315,232,144,362,459
"WSLP_all/000507@30.0501948942971,-90.615726461086.jpg",1,214,290,425,85,639,375
"WSLP_all/000508@30.0601571400727,-90.5604820923016.jpg",1,188,254,351,160,539,414
"WSLP_all/000509@30.0600282959276,-90.5604609628623.jpg",1,87,288,315,157,402,445
"WSLP_all/000510@30.0598862905867,-90.560446256899.jpg",4,49,290,374,136,423,426
"WSLP_all/000511@30.0591043966106,-90.560310066641.jpg",3,76,272,565,206,641,478
"WSLP_all/000512@30.0589021070568,-90.5604159541211.jpg",1,156,202,390,257,546,459
"WSLP_all/000513@30.0605732462695,-90.560083711814.jpg",2,121,228,520,214,641,442
"WSLP_all/000514@30.0602933265502,-90.5601143342815.jpg",1,213,260,368,181,581,441
"WSLP_all/000515@30.0604557443407,-90.5601162355669.jpg",1,124,276,344,176,468,452
"WSLP_all/000516@30.0601141912391,-90.5601125626861.jpg",1,176,197,417,266,593,463
"WSLP_all/000517@30.0597434820682,-90.5600933100127.jpg",3,122,278,377,188,499,466
"WSLP_all/000518@30.0600039556959,-90.5598605202475.jpg",2,378,248,263,202,641,450
"WSLP_all/000519@30.0605710635962,-90.5596790909441.jpg",2,24,225,480,253,504,478
"WSLP_all/000520@30.0600632513319,-90.5596514203493.jpg",1,117,265,304,172,421,437
"WSLP_all/000521@30.0603170877902,-90.5596557725021.jpg",1,215,232,323,184,538,416
"WSLP_all/000522@30.0595023984894,-90.5596336453213.jpg",1,294,264,229,145,523,409
"WSLP_all/000523@30.0596406824611,-90.5596420555286.jpg",1,197,248,323,193,520,441
"WSLP_all/000524@30.0589387314445,-90.5596190535105.jpg",3,226,267,305,150,531,417
"WSLP_all/000525@30.0576456936162,-90.5596417347558.jpg",1,22,289,608,229,630,518
"WSLP_all/000526@30.0587934266389,-90.5596138590604.jpg",1,190,280,321,142,511,422
"WSLP_all/000528@30.0457445294779,-90.4717572425544.jpg",2,403,289,238,156,641,445
"WSLP_all/000529@30.0696248436461,-90.5019521024904.jpg",1,199,278,245,106,444,384
"WSLP_all/000530@30.069783839755,-90.5019128378542.jpg",1,273,301,200,101,473,402
"WSLP_all/000532@30.0615384501894,-90.4826124841648.jpg",6,152,200,304,215,456,415
"WSLP_all/000533@30.0622224707953,-90.4828627116861.jpg",2,9,281,237,148,246,429
"WSLP_all/000534@30.0624006440033,-90.4828769978939.jpg",3,278,290,280,151,558,441
"WSLP_all/000535@30.0690535529054,-90.5017545306379.jpg",4,342,303,218,102,560,405
"WSLP_all/000536@30.0622266772199,-90.4826793208403.jpg",3,250,313,216,102,466,415
"WSLP_all/000537@30.0475398301192,-90.4717480479402.jpg",6,180,225,263,238,443,463
"WSLP_all/000538@30.046516149382,-90.4711784685386.jpg",6,188,248,216,161,404,409
"WSLP_all/000539@30.0460473459705,-90.4712741856012.jpg",6,171,241,222,172,393,413
"WSLP_all/000540@30.0655310956001,-90.4825467914326.jpg",6,127,299,311,227,438,526
"WSLP_all/000541@30.0606687933534,-90.4823037823578.jpg",6,352,293,194,178,546,471
"WSLP_all/000542@30.064774810619,-90.4821011696585.jpg",4,214,258,269,160,483,418
"WSLP_all/000543@30.0482973218489,-90.4707837605121.jpg",6,270,176,266,261,536,437
"WSLP_all/000544@30.0634413055509,-90.4817837798151.jpg",1,181,278,358,110,539,388
"WSLP_all/000546@30.0638363414915,-90.4811955551962.jpg",1,185,276,272,130,457,406
"WSLP_all/000547@30.0456098065815,-90.4717520853679.jpg",4,240,277,300,138,540,415
"WSLP_all/000549@30.0641588856623,-90.4805984620248.jpg",3,33,257,410,198,443,455
"WSLP_all/000550@30.0629666645421,-90.4991529681093.jpg",1,162,288,331,120,493,408
"WSLP_all/000551@30.0618437511735,-90.4984004971245.jpg",1,217,299,188,94,405,393
"WSLP_all/000552@30.0622653799443,-90.4984601910747.jpg",4,183,285,232,111,415,396
"WSLP_all/000553@30.0612707155441,-90.4983452333051.jpg",3,31,264,539,201,570,465
"WSLP_all/000554@30.0620850588296,-90.4980633785531.jpg",6,191,318,338,229,529,547
"WSLP_all/000555@30.0629585629988,-90.4981477365261.jpg",1,214,272,199,112,413,384
"WSLP_all/000556@30.061219696565,-90.4981875968008.jpg",4,232,279,265,201,497,480
"WSLP_all/000557@30.061236147682,-90.4980673311654.jpg",4,138,294,310,90,448,384
"WSLP_all/000558@30.063049474895,-90.4956621765866.jpg",4,278,305,154,88,432,393
"WSLP_all/000559@30.057914728499,-90.4798773950647.jpg",2,432,261,209,167,641,428
"WSLP_all/000560@30.0581120889946,-90.5595938585723.jpg",1,165,293,311,145,476,438
"WSLP_all/000561@30.0583951205913,-90.5596201119605.jpg",1,165,281,268,145,433,426
"WSLP_all/000562@30.0582516279595,-90.5595864531096.jpg",1,231,252,272,164,503,416
"WSLP_all/000563@30.0581369259876,-90.559201682435.jpg",1,162,289,257,144,419,433
"WSLP_all/000564@30.0583290289408,-90.5591780624176.jpg",3,113,282,355,163,468,445
"WSLP_all/000565@30.0550503596169,-90.5590802447428.jpg",1,81,271,560,162,641,433
"WSLP_all/000566@30.0605887087756,-90.558755874092.jpg",5,194,277,330,184,524,461
"WSLP_all/000567@30.0604039674372,-90.5582357074315.jpg",4,216,269,267,104,483,373
"WSLP_all/000568@30.06056911777,-90.558262874209.jpg",1,84,296,407,90,491,386
"WSLP_all/000569@30.0602593949367,-90.5582241867966.jpg",1,183,263,259,131,442,394
"WSLP_all/000570@30.0584814618599,-90.5581368552482.jpg",3,142,279,378,90,520,369
